layer_count,file,open_time
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U14\N47W121_D101_S002_T001_L05_U14_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U14\N47W121_D101_S002_T001_L05_U14_R9.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R11.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R12.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U15\N47W121_D101_S002_T001_L05_U15_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R10.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R5.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U16\N47W121_D101_S002_T001_L05_U16_R9.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R10.gpkg,0.003991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R5.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U17\N47W121_D101_S002_T001_L05_U17_R9.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R1.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R2.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R3.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R5.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R6.gpkg,0.002994
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R7.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R8.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U18\N47W121_D101_S002_T001_L05_U18_R9.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R2.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R3.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R4.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R5.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R6.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R7.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U19\N47W121_D101_S002_T001_L05_U19_R9.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U1\N47W121_D101_S002_T001_L05_U1_R0.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U1\N47W121_D101_S002_T001_L05_U1_R1.gpkg,0.004988
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R10.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R12.gpkg,0.00299
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R13.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R4.gpkg,0.004987
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R5.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R6.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U20\N47W121_D101_S002_T001_L05_U20_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R10.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R12.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R13.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R5.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R6.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U21\N47W121_D101_S002_T001_L05_U21_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R12.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R13.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R5.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R6.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R8.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U22\N47W121_D101_S002_T001_L05_U22_R9.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R4.gpkg,0.003991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R5.gpkg,0.004986
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R6.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R7.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R8.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U23\N47W121_D101_S002_T001_L05_U23_R9.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R10.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R2.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R3.gpkg,0.003988
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R4.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U24\N47W121_D101_S002_T001_L05_U24_R5.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R1.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R10.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R11.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R2.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R3.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R4.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U25\N47W121_D101_S002_T001_L05_U25_R5.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R1.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R10.gpkg,0.003988
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R11.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R2.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U26\N47W121_D101_S002_T001_L05_U26_R3.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R0.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R1.gpkg,0.003988
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R10.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R12.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R2.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U27\N47W121_D101_S002_T001_L05_U27_R3.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U28\N47W121_D101_S002_T001_L05_U28_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R10.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R11.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R8.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U29\N47W121_D101_S002_T001_L05_U29_R9.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U2\N47W121_D101_S002_T001_L05_U2_R0.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U2\N47W121_D101_S002_T001_L05_U2_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U2\N47W121_D101_S002_T001_L05_U2_R4.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U2\N47W121_D101_S002_T001_L05_U2_R5.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R10.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R11.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R14.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R15.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R6.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R8.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U30\N47W121_D101_S002_T001_L05_U30_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R12.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R14.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R15.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R6.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U31\N47W121_D101_S002_T001_L05_U31_R9.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U3\N47W121_D101_S002_T001_L05_U3_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U3\N47W121_D101_S002_T001_L05_U3_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U3\N47W121_D101_S002_T001_L05_U3_R4.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U3\N47W121_D101_S002_T001_L05_U3_R5.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U4\N47W121_D101_S002_T001_L05_U4_R22.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U4\N47W121_D101_S002_T001_L05_U4_R23.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U5\N47W121_D101_S002_T001_L05_U5_R22.gpkg,0.004986
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U5\N47W121_D101_S002_T001_L05_U5_R23.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R11.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R12.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R13.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R14.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W121\101_GTFeature\L05\U6\N47W121_D101_S002_T001_L05_U6_R15.gpkg,0.002992
